event_id,event_completed_date,dg_id,fin_text,event_round,birdies,bogies,course_par,doubles_or_worse,driving_accuracy,driving_distance,eagles_or_better,gir,great_shots,pars,poor_shots,prox_fw,prox_rgh,score,scrambling,sg_app,sg_arg,sg_ott,sg_putt,sg_t2g,sg_total,start_hole,teetime
10720,2025-02-14,5043,T49,4,,,,,,,,,,,,,,71.0,,,,,,,0.288,,
10720,2025-02-14,23824,T49,1,,,,,,,,,,,,,,64.0,,,,,,,5.849,,
10720,2025-02-14,23824,T49,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,23824,T49,3,,,,,,,,,,,,,,72.0,,,,,,,-2.317,,
10720,2025-02-14,23824,T49,4,,,,,,,,,,,,,,74.0,,,,,,,-2.712,,
10720,2025-02-14,24683,T49,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,24683,T49,2,,,,,,,,,,,,,,66.0,,,,,,,3.379,,
10720,2025-02-14,24683,T49,3,,,,,,,,,,,,,,74.0,,,,,,,-4.317,,
10720,2025-02-14,24683,T49,4,,,,,,,,,,,,,,72.0,,,,,,,-0.712,,
10720,2025-02-14,13794,T49,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,13794,T49,2,,,,,,,,,,,,,,68.0,,,,,,,1.379,,
10720,2025-02-14,13794,T49,3,,,,,,,,,,,,,,70.0,,,,,,,-0.317,,
10720,2025-02-14,13794,T49,4,,,,,,,,,,,,,,74.0,,,,,,,-2.712,,
10720,2025-02-14,29218,55,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,29218,55,2,,,,,,,,,,,,,,67.0,,,,,,,2.379,,
10720,2025-02-14,29218,55,3,,,,,,,,,,,,,,72.0,,,,,,,-2.317,,
10720,2025-02-14,29218,55,4,,,,,,,,,,,,,,74.0,,,,,,,-2.712,,
10720,2025-02-14,11782,56,1,,,,,,,,,,,,,,68.0,,,,,,,1.849,,
10720,2025-02-14,11782,56,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,11782,56,3,,,,,,,,,,,,,,75.0,,,,,,,-5.317,,
10720,2025-02-14,11782,56,4,,,,,,,,,,,,,,71.0,,,,,,,0.288,,
10720,2025-02-14,27401,T57,1,,,,,,,,,,,,,,67.0,,,,,,,2.849,,
10720,2025-02-14,27401,T57,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,27401,T57,3,,,,,,,,,,,,,,72.0,,,,,,,-2.317,,
10720,2025-02-14,27401,T57,4,,,,,,,,,,,,,,78.0,,,,,,,-6.712,,
10720,2025-02-14,15958,T57,1,,,,,,,,,,,,,,67.0,,,,,,,2.849,,
10720,2025-02-14,15958,T57,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,15958,T57,3,,,,,,,,,,,,,,74.0,,,,,,,-4.317,,
10720,2025-02-14,15958,T57,4,,,,,,,,,,,,,,76.0,,,,,,,-4.712,,
10720,2025-02-14,30443,59,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,30443,59,2,,,,,,,,,,,,,,67.0,,,,,,,2.379,,
10720,2025-02-14,30443,59,3,,,,,,,,,,,,,,71.0,,,,,,,-1.317,,
10720,2025-02-14,30443,59,4,,,,,,,,,,,,,,78.0,,,,,,,-6.712,,
10720,2025-02-14,28883,CUT,1,,,,,,,,,,,,,,79.0,,,,,,,-9.151,,
10720,2025-02-14,31912,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,31912,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,32731,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,32731,CUT,2,,,,,,,,,,,,,,68.0,,,,,,,1.379,,
10720,2025-02-14,16817,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,16817,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,8777,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,8777,CUT,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,10763,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,10763,CUT,2,,,,,,,,,,,,,,68.0,,,,,,,1.379,,
10720,2025-02-14,25416,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,25416,CUT,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,28070,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,28070,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,8282,CUT,1,,,,,,,,,,,,,,66.0,,,,,,,3.849,,
10720,2025-02-14,8282,CUT,2,,,,,,,,,,,,,,73.0,,,,,,,-3.621,,
10720,2025-02-14,15817,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,15817,CUT,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,26082,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,26082,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,33187,CUT,1,,,,,,,,,,,,,,72.0,,,,,,,-2.151,,
10720,2025-02-14,33187,CUT,2,,,,,,,,,,,,,,67.0,,,,,,,2.379,,
10720,2025-02-14,25935,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,25935,CUT,2,,,,,,,,,,,,,,68.0,,,,,,,1.379,,
10720,2025-02-14,25420,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,25420,CUT,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,15204,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,15204,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,25424,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,25424,CUT,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,24465,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,24465,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,28071,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,28071,CUT,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,24685,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,24685,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,14291,CUT,1,,,,,,,,,,,,,,68.0,,,,,,,1.849,,
10720,2025-02-14,14291,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,12671,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,12671,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,25465,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,25465,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,15816,CUT,1,,,,,,,,,,,,,,74.0,,,,,,,-4.151,,
10720,2025-02-14,15816,CUT,2,,,,,,,,,,,,,,67.0,,,,,,,2.379,,
10720,2025-02-14,33190,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,33190,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,28920,CUT,1,,,,,,,,,,,,,,68.0,,,,,,,1.849,,
10720,2025-02-14,28920,CUT,2,,,,,,,,,,,,,,73.0,,,,,,,-3.621,,
10720,2025-02-14,19138,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,19138,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,19783,CUT,1,,,,,,,,,,,,,,73.0,,,,,,,-3.151,,
10720,2025-02-14,19783,CUT,2,,,,,,,,,,,,,,68.0,,,,,,,1.379,,
10720,2025-02-14,24674,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,24674,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,26343,CUT,1,,,,,,,,,,,,,,72.0,,,,,,,-2.151,,
10720,2025-02-14,26343,CUT,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,28997,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,28997,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,2017,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,2017,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,14293,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,14293,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,29315,CUT,1,,,,,,,,,,,,,,73.0,,,,,,,-3.151,,
10720,2025-02-14,29315,CUT,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,18056,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,18056,CUT,2,,,,,,,,,,,,,,73.0,,,,,,,-3.621,,
10720,2025-02-14,30669,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,30669,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,22946,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,22946,CUT,2,,,,,,,,,,,,,,73.0,,,,,,,-3.621,,
10720,2025-02-14,30674,CUT,1,,,,,,,,,,,,,,72.0,,,,,,,-2.151,,
10720,2025-02-14,30674,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,23826,CUT,1,,,,,,,,,,,,,,72.0,,,,,,,-2.151,,
10720,2025-02-14,23826,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,19723,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,19723,CUT,2,,,,,,,,,,,,,,74.0,,,,,,,-4.621,,
10720,2025-02-14,27405,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,27405,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,26141,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,26141,CUT,2,,,,,,,,,,,,,,74.0,,,,,,,-4.621,,
10720,2025-02-14,31891,CUT,1,,,,,,,,,,,,,,73.0,,,,,,,-3.151,,
10720,2025-02-14,31891,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,27848,CUT,1,,,,,,,,,,,,,,73.0,,,,,,,-3.151,,
10720,2025-02-14,27848,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,29212,CUT,1,,,,,,,,,,,,,,74.0,,,,,,,-4.151,,
10720,2025-02-14,29212,CUT,2,,,,,,,,,,,,,,70.0,,,,,,,-0.621,,
10720,2025-02-14,29044,CUT,1,,,,,,,,,,,,,,73.0,,,,,,,-3.151,,
10720,2025-02-14,29044,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,27403,CUT,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,27403,CUT,2,,,,,,,,,,,,,,76.0,,,,,,,-6.621,,
10720,2025-02-14,17222,CUT,1,,,,,,,,,,,,,,73.0,,,,,,,-3.151,,
10720,2025-02-14,17222,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,19185,CUT,1,,,,,,,,,,,,,,73.0,,,,,,,-3.151,,
10720,2025-02-14,19185,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,29219,CUT,1,,,,,,,,,,,,,,72.0,,,,,,,-2.151,,
10720,2025-02-14,29219,CUT,2,,,,,,,,,,,,,,74.0,,,,,,,-4.621,,
10720,2025-02-14,33188,CUT,1,,,,,,,,,,,,,,75.0,,,,,,,-5.151,,
10720,2025-02-14,33188,CUT,2,,,,,,,,,,,,,,71.0,,,,,,,-1.621,,
10720,2025-02-14,28072,CUT,1,,,,,,,,,,,,,,78.0,,,,,,,-8.151,,
10720,2025-02-14,28072,CUT,2,,,,,,,,,,,,,,68.0,,,,,,,1.379,,
10720,2025-02-14,33185,CUT,1,,,,,,,,,,,,,,74.0,,,,,,,-4.151,,
10720,2025-02-14,33185,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,21059,CUT,1,,,,,,,,,,,,,,70.0,,,,,,,-0.151,,
10720,2025-02-14,21059,CUT,2,,,,,,,,,,,,,,76.0,,,,,,,-6.621,,
10720,2025-02-14,33186,CUT,1,,,,,,,,,,,,,,75.0,,,,,,,-5.151,,
10720,2025-02-14,33186,CUT,2,,,,,,,,,,,,,,73.0,,,,,,,-3.621,,
10720,2025-02-14,29211,CUT,1,,,,,,,,,,,,,,71.0,,,,,,,-1.151,,
10720,2025-02-14,29211,CUT,2,,,,,,,,,,,,,,77.0,,,,,,,-7.621,,
10720,2025-02-14,27402,CUT,1,,,,,,,,,,,,,,75.0,,,,,,,-5.151,,
10720,2025-02-14,27402,CUT,2,,,,,,,,,,,,,,73.0,,,,,,,-3.621,,
10720,2025-02-14,26085,CUT,1,,,,,,,,,,,,,,76.0,,,,,,,-6.151,,
10720,2025-02-14,26085,CUT,2,,,,,,,,,,,,,,72.0,,,,,,,-2.621,,
10720,2025-02-14,26084,CUT,1,,,,,,,,,,,,,,76.0,,,,,,,-6.151,,
10720,2025-02-14,26084,CUT,2,,,,,,,,,,,,,,73.0,,,,,,,-3.621,,
10720,2025-02-14,26433,CUT,1,,,,,,,,,,,,,,74.0,,,,,,,-4.151,,
10720,2025-02-14,26433,CUT,2,,,,,,,,,,,,,,75.0,,,,,,,-5.621,,
10720,2025-02-14,19148,CUT,1,,,,,,,,,,,,,,73.0,,,,,,,-3.151,,
10720,2025-02-14,19148,CUT,2,,,,,,,,,,,,,,76.0,,,,,,,-6.621,,
10720,2025-02-14,33183,CUT,1,,,,,,,,,,,,,,72.0,,,,,,,-2.151,,
10720,2025-02-14,33183,CUT,2,,,,,,,,,,,,,,78.0,,,,,,,-8.621,,
10720,2025-02-14,22944,CUT,1,,,,,,,,,,,,,,74.0,,,,,,,-4.151,,
10720,2025-02-14,22944,CUT,2,,,,,,,,,,,,,,77.0,,,,,,,-7.621,,
10720,2025-02-14,27397,CUT,1,,,,,,,,,,,,,,79.0,,,,,,,-9.151,,
10720,2025-02-14,27397,CUT,2,,,,,,,,,,,,,,74.0,,,,,,,-4.621,,
10720,2025-02-14,2037,CUT,1,,,,,,,,,,,,,,78.0,,,,,,,-8.151,,
10720,2025-02-14,2037,CUT,2,,,,,,,,,,,,,,81.0,,,,,,,-11.621,,
10720,2025-02-14,33184,CUT,1,,,,,,,,,,,,,,81.0,,,,,,,-11.151,,
10720,2025-02-14,33184,CUT,2,,,,,,,,,,,,,,78.0,,,,,,,-8.621,,
10720,2025-02-14,25926,WD,1,,,,,,,,,,,,,,79.0,,,,,,,-9.151,,
10720,2025-02-14,25659,WD,1,,,,,,,,,,,,,,69.0,,,,,,,0.849,,
10720,2025-02-14,25659,WD,2,,,,,,,,,,,,,,69.0,,,,,,,0.379,,
10720,2025-02-14,25659,WD,3,,,,,,,,,,,,,,79.0,,,,,,,-9.317,,
10725,2025-02-21,23060,1,1,,,,,,,,,,,,,,32.0,,,,,,,5.008,,
10725,2025-02-21,23060,1,2,,,,,,,,,,,,,,34.0,,,,,,,2.779,,
10725,2025-02-21,23060,1,3,,,,,,,,,,,,,,68.0,,,,,,,3.731,,
10725,2025-02-21,23060,1,4,,,,,,,,,,,,,,65.0,,,,,,,7.615,,
10725,2025-02-21,28553,2,1,,,,,,,,,,,,,,34.0,,,,,,,3.008,,
10725,2025-02-21,28553,2,2,,,,,,,,,,,,,,34.0,,,,,,,2.779,,
10725,2025-02-21,28553,2,3,,,,,,,,,,,,,,69.0,,,,,,,2.731,,
10725,2025-02-21,28553,2,4,,,,,,,,,,,,,,67.0,,,,,,,5.615,,
10725,2025-02-21,23825,T3,1,,,,,,,,,,,,,,34.0,,,,,,,3.008,,
10725,2025-02-21,23825,T3,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,23825,T3,3,,,,,,,,,,,,,,65.0,,,,,,,6.731,,
10725,2025-02-21,23825,T3,4,,,,,,,,,,,,,,72.0,,,,,,,0.615,,
10725,2025-02-21,21392,T3,1,,,,,,,,,,,,,,34.0,,,,,,,3.008,,
10725,2025-02-21,21392,T3,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,21392,T3,3,,,,,,,,,,,,,,65.0,,,,,,,6.731,,
10725,2025-02-21,21392,T3,4,,,,,,,,,,,,,,72.0,,,,,,,0.615,,
10725,2025-02-21,15157,T5,1,,,,,,,,,,,,,,34.0,,,,,,,3.008,,
10725,2025-02-21,15157,T5,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,15157,T5,3,,,,,,,,,,,,,,68.0,,,,,,,3.731,,
10725,2025-02-21,15157,T5,4,,,,,,,,,,,,,,70.0,,,,,,,2.615,,
10725,2025-02-21,12668,T5,1,,,,,,,,,,,,,,35.0,,,,,,,2.008,,
10725,2025-02-21,12668,T5,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,12668,T5,3,,,,,,,,,,,,,,68.0,,,,,,,3.731,,
10725,2025-02-21,12668,T5,4,,,,,,,,,,,,,,70.0,,,,,,,2.615,,
10725,2025-02-21,16013,T5,1,,,,,,,,,,,,,,34.0,,,,,,,3.008,,
10725,2025-02-21,16013,T5,2,,,,,,,,,,,,,,37.0,,,,,,,-0.221,,
10725,2025-02-21,16013,T5,3,,,,,,,,,,,,,,68.0,,,,,,,3.731,,
10725,2025-02-21,16013,T5,4,,,,,,,,,,,,,,69.0,,,,,,,3.615,,
10725,2025-02-21,12886,T8,1,,,,,,,,,,,,,,35.0,,,,,,,2.008,,
10725,2025-02-21,12886,T8,2,,,,,,,,,,,,,,34.0,,,,,,,2.779,,
10725,2025-02-21,12886,T8,3,,,,,,,,,,,,,,70.0,,,,,,,1.731,,
10725,2025-02-21,12886,T8,4,,,,,,,,,,,,,,70.0,,,,,,,2.615,,
10725,2025-02-21,28070,T8,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,28070,T8,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,28070,T8,3,,,,,,,,,,,,,,67.0,,,,,,,4.731,,
10725,2025-02-21,28070,T8,4,,,,,,,,,,,,,,71.0,,,,,,,1.615,,
10725,2025-02-21,23056,T10,1,,,,,,,,,,,,,,37.0,,,,,,,0.008,,
10725,2025-02-21,23056,T10,2,,,,,,,,,,,,,,34.0,,,,,,,2.779,,
10725,2025-02-21,23056,T10,3,,,,,,,,,,,,,,70.0,,,,,,,1.731,,
10725,2025-02-21,23056,T10,4,,,,,,,,,,,,,,69.0,,,,,,,3.615,,
10725,2025-02-21,18234,T10,1,,,,,,,,,,,,,,34.0,,,,,,,3.008,,
10725,2025-02-21,18234,T10,2,,,,,,,,,,,,,,37.0,,,,,,,-0.221,,
10725,2025-02-21,18234,T10,3,,,,,,,,,,,,,,70.0,,,,,,,1.731,,
10725,2025-02-21,18234,T10,4,,,,,,,,,,,,,,69.0,,,,,,,3.615,,
10725,2025-02-21,18058,T12,1,,,,,,,,,,,,,,31.0,,,,,,,6.008,,
10725,2025-02-21,18058,T12,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,18058,T12,3,,,,,,,,,,,,,,71.0,,,,,,,0.731,,
10725,2025-02-21,18058,T12,4,,,,,,,,,,,,,,74.0,,,,,,,-1.385,,
10725,2025-02-21,33182,T12,1,,,,,,,,,,,,,,35.0,,,,,,,2.008,,
10725,2025-02-21,33182,T12,2,,,,,,,,,,,,,,34.0,,,,,,,2.779,,
10725,2025-02-21,33182,T12,3,,,,,,,,,,,,,,69.0,,,,,,,2.731,,
10725,2025-02-21,33182,T12,4,,,,,,,,,,,,,,73.0,,,,,,,-0.385,,
10725,2025-02-21,16818,T12,1,,,,,,,,,,,,,,37.0,,,,,,,0.008,,
10725,2025-02-21,16818,T12,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,16818,T12,3,,,,,,,,,,,,,,70.0,,,,,,,1.731,,
10725,2025-02-21,16818,T12,4,,,,,,,,,,,,,,69.0,,,,,,,3.615,,
10725,2025-02-21,15156,T15,1,,,,,,,,,,,,,,35.0,,,,,,,2.008,,
10725,2025-02-21,15156,T15,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,15156,T15,3,,,,,,,,,,,,,,70.0,,,,,,,1.731,,
10725,2025-02-21,15156,T15,4,,,,,,,,,,,,,,72.0,,,,,,,0.615,,
10725,2025-02-21,12881,T15,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,12881,T15,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,12881,T15,3,,,,,,,,,,,,,,71.0,,,,,,,0.731,,
10725,2025-02-21,12881,T15,4,,,,,,,,,,,,,,69.0,,,,,,,3.615,,
10725,2025-02-21,29316,T15,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,29316,T15,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,29316,T15,3,,,,,,,,,,,,,,70.0,,,,,,,1.731,,
10725,2025-02-21,29316,T15,4,,,,,,,,,,,,,,71.0,,,,,,,1.615,,
10725,2025-02-21,15817,T15,1,,,,,,,,,,,,,,35.0,,,,,,,2.008,,
10725,2025-02-21,15817,T15,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,15817,T15,3,,,,,,,,,,,,,,70.0,,,,,,,1.731,,
10725,2025-02-21,15817,T15,4,,,,,,,,,,,,,,72.0,,,,,,,0.615,,
10725,2025-02-21,19417,T15,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,19417,T15,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,19417,T15,3,,,,,,,,,,,,,,71.0,,,,,,,0.731,,
10725,2025-02-21,19417,T15,4,,,,,,,,,,,,,,70.0,,,,,,,2.615,,
10725,2025-02-21,24674,20,1,,,,,,,,,,,,,,35.0,,,,,,,2.008,,
10725,2025-02-21,24674,20,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,24674,20,3,,,,,,,,,,,,,,69.0,,,,,,,2.731,,
10725,2025-02-21,24674,20,4,,,,,,,,,,,,,,73.0,,,,,,,-0.385,,
10725,2025-02-21,32007,T21,1,,,,,,,,,,,,,,33.0,,,,,,,4.008,,
10725,2025-02-21,32007,T21,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,32007,T21,3,,,,,,,,,,,,,,73.0,,,,,,,-1.269,,
10725,2025-02-21,32007,T21,4,,,,,,,,,,,,,,72.0,,,,,,,0.615,,
10725,2025-02-21,10763,T21,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,10763,T21,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,10763,T21,3,,,,,,,,,,,,,,72.0,,,,,,,-0.269,,
10725,2025-02-21,10763,T21,4,,,,,,,,,,,,,,71.0,,,,,,,1.615,,
10725,2025-02-21,27449,T21,1,,,,,,,,,,,,,,33.0,,,,,,,4.008,,
10725,2025-02-21,27449,T21,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,27449,T21,3,,,,,,,,,,,,,,70.0,,,,,,,1.731,,
10725,2025-02-21,27449,T21,4,,,,,,,,,,,,,,75.0,,,,,,,-2.385,,
10725,2025-02-21,25946,T21,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,25946,T21,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,25946,T21,3,,,,,,,,,,,,,,69.0,,,,,,,2.731,,
10725,2025-02-21,25946,T21,4,,,,,,,,,,,,,,73.0,,,,,,,-0.385,,
10725,2025-02-21,14472,T25,1,,,,,,,,,,,,,,35.0,,,,,,,2.008,,
10725,2025-02-21,14472,T25,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,14472,T25,3,,,,,,,,,,,,,,72.0,,,,,,,-0.269,,
10725,2025-02-21,14472,T25,4,,,,,,,,,,,,,,72.0,,,,,,,0.615,,
10725,2025-02-21,31891,T25,1,,,,,,,,,,,,,,34.0,,,,,,,3.008,,
10725,2025-02-21,31891,T25,2,,,,,,,,,,,,,,35.0,,,,,,,1.779,,
10725,2025-02-21,31891,T25,3,,,,,,,,,,,,,,72.0,,,,,,,-0.269,,
10725,2025-02-21,31891,T25,4,,,,,,,,,,,,,,74.0,,,,,,,-1.385,,
10725,2025-02-21,7845,T25,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,7845,T25,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,7845,T25,3,,,,,,,,,,,,,,71.0,,,,,,,0.731,,
10725,2025-02-21,7845,T25,4,,,,,,,,,,,,,,72.0,,,,,,,0.615,,
10725,2025-02-21,15816,T25,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,15816,T25,2,,,,,,,,,,,,,,34.0,,,,,,,2.779,,
10725,2025-02-21,15816,T25,3,,,,,,,,,,,,,,71.0,,,,,,,0.731,,
10725,2025-02-21,15816,T25,4,,,,,,,,,,,,,,74.0,,,,,,,-1.385,,
10725,2025-02-21,28997,T29,1,,,,,,,,,,,,,,34.0,,,,,,,3.008,,
10725,2025-02-21,28997,T29,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,28997,T29,3,,,,,,,,,,,,,,71.0,,,,,,,0.731,,
10725,2025-02-21,28997,T29,4,,,,,,,,,,,,,,75.0,,,,,,,-2.385,,
10725,2025-02-21,25935,T29,1,,,,,,,,,,,,,,36.0,,,,,,,1.008,,
10725,2025-02-21,25935,T29,2,,,,,,,,,,,,,,36.0,,,,,,,0.779,,
10725,2025-02-21,25935,T29,3,,,,,,,,,,,,,,71.0,,,,,,,0.731,,
10725,2025-02-21,25935,T29,4,,,,,,,,,,,,,,73.0,,,,,,,-0.385,,
10725,2025-02-21,5043,T29,1,,,,,,,,,,,,,,39.0,,,,,,,-1.992,,
10725,2025-02-21,5043,T29,2,,,,,,,,,,,,,,32.0,,,,,,,4.779,,
10725,2025-02-21,5043,T29,3,,,,,,,,,,,,,,74.0,,,,,,,-2.269,,
